ibuprofeno,Salcobrand,9999,0.3,"Test Rápido Antigeno Saliva Características del producto:  TEST RAPIDO  ANTIGENO SALIVA COVID 19 , TAN SOLO 15 MINUTOS.  Modo de uso"
ibuprofeno,Salcobrand,8007,0.24,"Actron 600 Mg. 10 Cápsulas Blandas Para el tratamiento sintomático de estados dolorosos leves a moderados. Se indica su uso en casos de: - Tratamiento de los síntomas y sig..."
ibuprofeno,Salcobrand,11087,0.34,"Actron (R) 600mg 20 Capsulas Blandas "
ibuprofeno,Salcobrand,2903,0.09,"Aspirina 500 Mg. 40 Tabletas Composición: Cada comprimido contiene: 500 mg de Acido Acetilsalicílico, Celulosa Microcristalina, Almidón de Maíz. Acción Terapéutica: Grupo fármaco-terapéutico: Sistema nervioso, otros analgésicos"
ibuprofeno,Salcobrand,2639,0.08,"Tapsin Compuesto Dia Limón 6 Sobres  ¿Para qué es el medicamento? Para el alivio de los sintomas de la gripe y del resfrio comun."
ibuprofeno,Salcobrand,6003,0.18,"Viadil Forte 10mg/ml Gotas 15ml VIADIL FORTE es un antiespasmódico destinado al tratamiento de aquellos síndromes viscerales, agudos o crónicos, cuyo principal componente es el espasmo de la musculatura lisa, a saber: Afecciones esp"
ibuprofeno,Salcobrand,2639,0.08,"Tapsin Compuesto Noche Limon x5 sobres ¿Para qué es el medicamento? "
ibuprofeno,Salcobrand,3255.0,0.1,"Ketoprofeno 200mg 10 Comprimidos Medicamento con Receta Simple-Alivio de dolores leves a moderados de distinta etiología: traumatológicos, ginecológicos, reumatológicos, post-quirúrgicos."
ibuprofeno,Salcobrand,527,0.02,"Tapsin Limonada Noche 5 Grs. Registro ISP: F-4/12 Composición: Cada sobre para preparar una taza de limónada en caliente contiene: Paracetamol 400 mg; Noscapina Clorhidrato 10 mg; Cafeína 33 mg; Vitamina C"
ibuprofeno,Salcobrand,1143,0.03,"Ketorolaco 10mg 10Com.Rec. Tratamiento a corto plazo del dolor moderado a severo en post-operatorio y en traumatismos músculo-esqueléticos. MODO DE USO :  El médico debe indicar la posología y el tiempo de tratamiento apropiado"
ibuprofeno,Salcobrand,4751,0.14,"Palto Miel Jarabe 200ml Registro ISP: K-77/15 Presentación: Frasco x 200 ml.  Precauciones: Si no ceden los síntomas, consulte a su médico. Agítese antes de usar. Contraindicaciones: Hipersensibilidad a algunos de los compon"
ibuprofeno,Salcobrand,6590,0.2,"Vitamin C Descripción: Suplemento alimentario en base a Vitamina C de 1000mg. Su acción antioxidante, colabora protegiendo a las células de nuestro organismo frente a la acción nociva de los radicales libres. F"
ibuprofeno,Salcobrand,6423,0.19,"Actron (R) 400mg 20 Capsulas Blandas "
ibuprofeno,Salcobrand,3167,0.1,"AB Antitusivo 12 Comprimidos Masticables Antitusivo bucofaríngeo. Sabor menta fresca. Composición: Cada comprimido contiene: Clorhexidina Clorhidrato 5 mg; Noscapina 10 mg. Acción Terapéutica: Antiséptico bucofaríngeo. Antitusivo. Indicacion"
ibuprofeno,Salcobrand,1671,0.05,"Ambroxol 30mg/5ml Jarabe 100ml SISTEMA RESPIRATORIO PREPARADOS PARA LA TOS Y EL RESFRIADO"
ibuprofeno,Salcobrand,12099,0.37,"Bion3 Mini Con Vitaminas, Minerales Y Probióticos 30 dosis Bion3 Mini contiene Vitaminas, Minerales y una asociación exclusiva de Probióticos, Tri-Bion Harmonis, para fortalecer las defensas. Cada comprimido masticable contiene 8 Vitaminas, 3"
ibuprofeno,Salcobrand,3999,0.12,"Vitamin C Descripción: La vitamina C de 1000 mg. en formato efervescente, con su acción antioxidante,  puede colaborar protegiendo a las células de nuestro organism"
ibuprofeno,Salcobrand,2903,0.09,"Actron 200 Mg. 10 Cápsulas Composición: Cada cápsula de 200 mg contiene: Ibuprofeno 200 mg. Acción Terapéutica: Analgésico, antiinflamatorio, antifebril. Indicaciones: Actrón está indicado para el alivio temporario de dolore"
ibuprofeno,Salcobrand,1671,0.05,"Migranol 10 Comprimidos Recubiertos Antijaquecoso"
ibuprofeno,Salcobrand,2815,0.09,"Salbutamol 100mcg Inhalacion Oral 200 Dosis Medicamento con Receta Simple-"
ibuprofeno,Salcobrand,18999,0.57,"Promo Pack Bion 3 ¿Para qué es?  Suplemento Alimentario.  Posología:  Tomar máxim"
ibuprofeno,Salcobrand,13903,0.42,"Acotol (B) 28Com.Rec. Anticoncepción hormonal.Tratamiento del acné moderadamente severo, refractario a tratamiento local en mujeres en que la administración de... MODO DE USO : Trague el comprimido entero, con algo de l"
ibuprofeno,Salcobrand,6187,0.19,"Broncatox (B) 60mg/10ml Jarabe 120ml Tratamiento sintomático de la tos no productiva MODO DE USO :  El médico debe indicar la posología y el tiempo de tratamiento apropiados a su caso particular. No obstante, la dosis usual recomendada e"
ibuprofeno,Salcobrand,16479,0.5,"Engystol 50 Comprimidos Sublingual Coadyuvante en el tratamiento de infecciones virales, tales como estados gripales. Indicación: Coadyuvante en el tratamiento de infecciones virales, tales como estados gripales. Advertencias: Si los s"
ibuprofeno,Salcobrand,1583,0.05,"Amoxicilina 500mg/5ml Jarabe 60ml Medicamento con Receta Simple-"
ibuprofeno,Salcobrand,1319,0.04,"Acido Mefenamico 500mg 10 Comprimidos ¿Para qué sirve este medicamento?  Este medicamento está indicado para el alivio de dolores leves a moderados. Para aliviar dolores menst"
ibuprofeno,Salcobrand,3695,0.11,"Clarimir Solución Oftalmica 15 Ml Registro ISP: F-20205/15 Composición: Cada 1 ml contiene: Nafazolina Clorhidrato 0.12 mg.  Acción Terapéutica: Descongestivo oftálmico.  Indicaciones: Irritaciones conjuntivales. Hiperemias de diferen"
ibuprofeno,Salcobrand,2023,0.06,"Diclofenaco Ret.100mg 8Cap.  Tratamiento de procesos inflamatorios y dolorosos y en el síndrome febril Tratamiento de procesos inflamatorios y dolorosos y en el síndrome febril"
ibuprofeno,Salcobrand,14499,0.44,"Vitamin D3 Descripción: La vitamina D permite la absorción del calcio de los alimentos que comemos día a día. Esta vitamina es esencial para los huesos, dientes, sistema inmune y músculos. La exposición solar fa"
ibuprofeno,Salcobrand,5399,0.16,"Termómetro Clínico Digital  Termómetro Clínico Digital es de punta flexible y resistente al agua, podrá tomar la temperatura de forma mas versátil y segura. Los Termómetros Digitales al cont"
ibuprofeno,Salcobrand,6775,0.2,"Ibupirac 600 Mg. 10 Cápsulas Alivio de procesos inflamatorios dolorosos de tejidos blandos y músculo esquelético y para reducir la temperatura en cuadros febriles."
ibuprofeno,Salcobrand,7039,0.21,"Neo-Alledryl (B) 5mg 30Com. Rec. Para el alivio de los síntomas asociados con rinitis alérgica estacional y urticaria crónica idiopática. Esta indicada en pacientes mayores de 2 años para el alivio de los síntomas nasales y no nasa"
ácido acetilsalicílico,Salcobrand,3519,0.11,"Acido Acetilsalicilico 100 Mg. 100 Comprimidos Composición: Cada comprimido contiene: Ácido Acetilsalicílico 100 mg; Celulosa Polvo; Almidón de Maíz; Sacarina Sódica; Aroma Vainilla Tutti-frutti. Indicaciones: Para el alivio sintomático del dolor"
ácido acetilsalicílico,Salcobrand,2903,0.09,"Aspirina 500 Mg. 40 Tabletas Composición: Cada comprimido contiene: 500 mg de Acido Acetilsalicílico, Celulosa Microcristalina, Almidón de Maíz. Acción Terapéutica: Grupo fármaco-terapéutico: Sistema nervioso, otros analgésicos"
ácido acetilsalicílico,Salcobrand,16807,0.51,"Pastilla Anticonceptiva Belara CD 28 Comprimidos  Prevención del embarazo y es útil para tratar signos de androgenización, tales como el acné indicaciones. BELARA® es efectivo en la prevención del embarazo y es útil para tratar signos de androgenizac"
ácido acetilsalicílico,Salcobrand,8799,0.27,"ACNIBEN ON THE SPOT SECANTE CORRECTOR DE GRANOS FACIALES Características del Producto: Gel de secado rápido para granos localizados en pieles con tendencia acnéica. Ayuda a disminuir rápidamente el volume"
ácido acetilsalicílico,Salcobrand,990,0.03,"Kitadol 500 Mg. 24 Comprimidos Analgésico y Antipirético Adulto. Paracetamol 500 mg.  Indicaciones: Para el tratamiento sintomático de estados dolorosos y febriles, dolor de cabeza, de dientes, dolores mu"
ácido acetilsalicílico,Salcobrand,4487,0.14,"Carvedilol (B) 12.5mg 30Com. Antihipertensivos Tratamiento de la hipertensión esencial. tratamiento de la insuficiencia cardiaca congestiva sintomática. tratamiento de la angina estable"
ácido acetilsalicílico,Salcobrand,2463,0.07,"Amlodipino 5mg 30 Comprimidos Medicamento con Receta Simple-Tratamiento de la hipertensión arterial (solo o en combinación con otros agentes antihipertensivos). Tratamiento de la angina estable (solo o en combinac"
ácido acetilsalicílico,Salcobrand,2903,0.09,"Atorvastatina (B) 20mg 30Com. Rec. Como adyuvante de la dieta para el tratamiento de pacientes con niveles elevados de Colesterol total, LDL-colesterol, apolipoproteína B, ... Como adyuvante de la dieta para el tratamiento de pacientes"
ácido acetilsalicílico,Salcobrand,5895,0.18,"Cardioaspirina 100 Mg. 20 Tabletas Registro ISP: F-17269/13 Composición: Cada comprimido con recubrimiento entérico contiene: Acido Acetilsalicílico 100 mg. Forma farmacéutica: Comprimido con recubrimiento entérico.  Acción Terapéutica"
ácido acetilsalicílico,Salcobrand,10031,0.3,"Cardioaspirina 100 Mg. 50 Comprimidos Recubiertos Composición: Cada comprimido con recubrimiento entérico contiene: Acido Acetilsalicílico 100 mg. Forma farmacéutica: Comprimido con recubrimiento entérico. Acción Terapéutica: Grupo fármacoterapéuti"
ácido acetilsalicílico,Salcobrand,20767,0.63,"Trinomia 100mg/20mg/5mg 28Cap.  Hipolipemiante"
ácido acetilsalicílico,Salcobrand,1143,0.03,"Ketorolaco 10mg 10Com.Rec. Tratamiento a corto plazo del dolor moderado a severo en post-operatorio y en traumatismos músculo-esqueléticos. MODO DE USO :  El médico debe indicar la posología y el tiempo de tratamiento apropiado"
ácido acetilsalicílico,Salcobrand,2815,0.09,"Dolider 10 Comprimidos Composición: Cada comprimido contiene: Paracetamol 250 mg; Acido Acetilsalicílico 250 mg; Cafeína 65 mg. Indicaciones: Analgésico, alivia dolores de cabeza, cefaleas y eleva el ánimo. Posología: 1"
ácido acetilsalicílico,Salcobrand,2815,0.09,"Tapsin Cafeina 30 Comprimidos PARACETAMOL 400 MG CAFEÍNA 33 MG."
ácido acetilsalicílico,Salcobrand,20503,0.62,"Belara (R) 21Com.Rec. Prevención del embarazo y es útil para tratar signos de androgenización, tales como el acné indicaciones. BELARA® es efectivo en la prevención del embarazo y"
ácido acetilsalicílico,Salcobrand,879,0.03,"Paracetamol (B) 500mg 16Com. Características del producto:  Composición: Comprimidos 80 mg: cada comprimido contiene: Para"
ácido acetilsalicílico,Salcobrand,2287,0.07,"Losartan (B) 50mg 30Com. Rec. Antihipertensivos Indicado en el tratamiento de la hipertensión. Reducción del riesgo de morbilidad y mortalidad cardiovascular en pacientes hipertensos con hipertrofia ventricular izquierda indicado"
ácido acetilsalicílico,Salcobrand,21383,0.65,"Trinomia 100mg/20mg/10mg 28Cap.  Hipolipemiante"
ácido acetilsalicílico,Salcobrand,2600,0.08,"Tapsin M 10 Comprimidos Recubiertos "
ácido acetilsalicílico,Salcobrand,1990,0.06,"Sevedol 12 Comprimidos Especializado contra todo tipo de dolor de cabeza incluyendo aquellos tan severos como el asociado a migraña. Es el medicamento de venta libre especializado contra todo tipo de dolor de cabeza incl"
ácido acetilsalicílico,Salcobrand,9999,0.3,"ACNIBEN LIMPIADOR PURIFICANTE ESPUMA  Características del producto: Acniben limpiador Purificante, limpia los poros en profundidad y regulariza el exceso de sebo. Ideal para la ducha Indicado para l"
ácido acetilsalicílico,Salcobrand,12959,0.39,"Acniben ISDIN® Gel Crema Control de Brillos y Granos Tratamiento Acniben "Paso 2" controla los brillos y ayuda a reducir los granitos sin enjuage. Optimiza tu resultado con tres pasos del tratamiento. Ayuda a reducir las"
ácido acetilsalicílico,Salcobrand,2023,0.06,"Ibuprofeno (B) 600mg 20Com. Para el tratamiento sintomático de estados dolorosos leves a moderados. Se indica su uso en casos de: - Tratamiento de los síntomas y sig..."
ácido acetilsalicílico,Salcobrand,2639,0.08,"Atorvastatina (B) 10mg 30Com. Rec. Hipolipemiante"
ácido acetilsalicílico,Salcobrand,2991,0.09,"Tapsin Limonada Noche 6 Sobres Para el alivio de los síntomas de la gripe y del resfrio común."
ácido acetilsalicílico,Salcobrand,1407,0.04,"Ibuprofeno (B) 400mg 20Com.Rec. Tratamiento sintomático de estados dolorosos leves a moderados y de la fiebre. Se emplea en condiciones dolorosas como dolores de espalda..."
ácido acetilsalicílico,Salcobrand,4487,0.14,"Carvedilol (B) 25mg 30Com. Antihipertensivos Tratamiento de la hipertensión esencial. tratamiento de la insuficiencia cardiaca congestiva sintomática. tratamiento de la angina estable"
ácido acetilsalicílico,Salcobrand,1583,0.05,"Hidroclorotiazida (B) 50mg 20Com. Antihipertensivos Diuretico"
ácido acetilsalicílico,Salcobrand,13463,0.41,"Rosvel 20 Mg. 30 Comprimidos Recubiertos "
ácido acetilsalicílico,Salcobrand,7479,0.23,"Escitalopram (B) 10mg 30Com. Rec. Medicamento con Receta Simple-Indicada para el tratamiento de los trastornos depresivos mayores Indicada para el tratamiento de los trastornos depresivos mayores"
ácido acetilsalicílico,Salcobrand,2727,0.08,"Espironolactona 25 Mg. 20 Comprimidos "
ácido acetilsalicílico,Salcobrand,2815,0.09,"Tapsin Limonada Dia 6 Sobres Para el alivio de los síntomas de la gripe y del resfrio común."
ácido acetilsalicílico,Salcobrand,20591,0.62,"Glafornil (R) 750 30Com.Prol. Diabeticos Como monoterapia está indicado en conjunto con la dieta y el ejercicio, para mejorar el control glicémico en adultos (17 años de edad o más) con diabetes tipo 2. Puede usarse en combinación"
ácido acetilsalicílico,Salcobrand,13039,0.39,"Acniben Repair Gel Crema anti acné 40ml Características del Producto:  Ayuda a reducir la sequedad, la irritación y la descamación. Hidrata de forma intensa y prol"
ácido acetilsalicílico,Salcobrand,3871,0.12,"Tapsin Dn 12/6Com. Tratamiento sistemático de la gripe y el resfrió."
ácido acetilsalicílico,Salcobrand,27895,0.84,"Coveram 10/10 30 Comprimidos Receta Medica-Coveram 10/10 comprimidos. Perindopril arginina 10 mg/ amlodipino besilato 10 mg."
ácido acetilsalicílico,Salcobrand,1671,0.05,"Omeprazol (B) 20mg 30 Capsulas Medicamento con Receta Simple-Antiulceroso"
